      1.5000000000         1.5000000000         4.6540866896
      1.5000000000         1.5000000000         8.9138650963
      1.5000000000         1.5000000000         5.3139090335
      1.5000000000         1.5000000000         8.1089457595
      1.5000000000         1.5000000000         2.1952122875
      1.5000000000         1.5000000000         3.0690436344
      1.5000000000         1.5000000000         7.6296534346
      1.5000000000         1.5000000000         9.5559729417
      1.5000000000         1.5000000000         6.1798764526
      1.5000000000         1.5000000000         5.8197951173
      1.5000000000         1.5000000000        11.3801765038
      1.5000000000         1.5000000000         9.8866709054
      1.5000000000         1.5000000000         5.6269271774
      1.5000000000         1.5000000000        10.6614688725
      1.5000000000         1.5000000000         7.1813237752
      1.5000000000         1.5000000000         5.7200893158
      1.5000000000         1.5000000000        10.0493448671
      1.5000000000         1.5000000000         8.3057893016
      1.5000000000         1.5000000000         4.6850650666
      1.5000000000         1.5000000000         1.7370014008
      1.5000000000         1.5000000000         3.5263624533
      1.5000000000         1.5000000000         5.6472851968
      1.5000000000         1.5000000000         5.6113429639
      1.5000000000         1.5000000000        11.5744940209
      1.5000000000         1.5000000000         6.4858900222
      1.5000000000         1.5000000000         8.7913712688
      1.5000000000         1.5000000000         5.6675052408
      1.5000000000         1.5000000000         7.6905868525
      1.5000000000         1.5000000000         7.7728616522
      1.5000000000         1.5000000000         6.9477312544
      1.5000000000         1.5000000000         9.5530319785
      1.5000000000         1.5000000000         9.3758002925
      1.5000000000         1.5000000000         9.5294136970
      1.5000000000         1.5000000000        10.3916157220
      1.5000000000         1.5000000000        11.6911463310
      1.5000000000         1.5000000000         6.0201403945
      1.5000000000         1.5000000000         6.6264476558
      1.5000000000         1.5000000000         8.9593745068
      1.5000000000         1.5000000000         4.1973917669
      1.5000000000         1.5000000000         6.1595006421
      1.5000000000         1.5000000000         7.0399773211
      1.5000000000         1.5000000000         5.1007095852
      1.5000000000         1.5000000000         5.1462435084
      1.5000000000         1.5000000000         8.4602087465
      1.5000000000         1.5000000000         4.6459916723
      1.5000000000         1.5000000000         6.4172834326
      1.5000000000         1.5000000000        10.7293074444
      1.5000000000         1.5000000000        10.4497534399
      1.5000000000         1.5000000000         7.2553093517
      1.5000000000         1.5000000000         2.6054715617
      1.5000000000         1.5000000000         7.4272226374
      1.5000000000         1.5000000000         5.7452756587
      1.5000000000         1.5000000000        11.1200808234
      1.5000000000         1.5000000000         6.2484735700
      1.5000000000         1.5000000000         9.3152662360
      1.5000000000         1.5000000000        12.8610161933
      1.5000000000         1.5000000000         8.1634258461
      1.5000000000         1.5000000000         5.6257797207
      1.5000000000         1.5000000000         8.4612319273
      1.5000000000         1.5000000000         4.8675757399
      1.5000000000         1.5000000000         3.8335348553
      1.5000000000         1.5000000000         5.2343256071
      1.5000000000         1.5000000000         5.7718524138
      1.5000000000         1.5000000000        12.5339617457
      1.5000000000         1.5000000000         2.4083306775
      1.5000000000         1.5000000000         4.7785224719
      1.5000000000         1.5000000000         1.6564092968
      1.5000000000         1.5000000000         7.1492505018
      1.5000000000         1.5000000000         9.1875839637
      1.5000000000         1.5000000000         9.4102757435
      1.5000000000         1.5000000000         4.7511698309
      1.5000000000         1.5000000000         6.6788444200
      1.5000000000         1.5000000000         7.6437262062
      1.5000000000         1.5000000000         3.4476016787
      1.5000000000         1.5000000000         8.7880624532
      1.5000000000         1.5000000000         1.0275882758
      1.5000000000         1.5000000000        12.7794122976
      1.5000000000         1.5000000000         3.8671801274
      1.5000000000         1.5000000000         8.0506648381
      1.5000000000         1.5000000000         9.4215534644
      1.5000000000         1.5000000000         7.0990362258
      1.5000000000         1.5000000000         9.9509210118
      1.5000000000         1.5000000000         6.9179692987
      1.5000000000         1.5000000000         7.2809177673
      1.5000000000         1.5000000000         8.7658425792
      1.5000000000         1.5000000000         6.1861273885
      1.5000000000         1.5000000000         7.1532371689
      1.5000000000         1.5000000000         9.4826788366
      1.5000000000         1.5000000000         8.8912069322
      1.5000000000         1.5000000000         7.4763618156
      1.5000000000         1.5000000000         3.8894637776
      1.5000000000         1.5000000000         3.7401087427
      1.5000000000         1.5000000000         4.9009281918
      1.5000000000         1.5000000000         5.7998540909
      1.5000000000         1.5000000000         9.3890570560
      1.5000000000         1.5000000000         7.6651002234
      1.5000000000         1.5000000000         6.3777909360
      1.5000000000         1.5000000000         5.2176593091
      1.5000000000         1.5000000000         8.0317762118
      1.5000000000         1.5000000000         6.8355943214
