          2.0000000000000000       138351.0907354186347220      -247371.8175293587264605       102370.2599286321637919      -187678.7054531876929104       135676.1606422701152042        30538.7672639110824093       161940.3488084136624821       102699.4073796322045382       107367.1076482217176817        63248.4841556246901746        45134.1950454029210960        23183.6908876294182846        13181.6485064568041707         5891.7952253159646716         2817.8725717902352699         1078.6237982680002006          439.8805537910984640          137.8222242852294244           46.3296929905655759            9.5963766116908289            2.0114807776208750
          2.0379999999999998       135718.1402943952416535      -215160.6484435339225456       115592.8662639318790752      -156985.6639667075360194       138339.1453694959054701        36251.5915219614471425       153349.3807019246160053        96545.3038850141165312        99337.8247750392474700        58303.0148071902294760        41381.5560969403304625        21234.8084628084070573        12043.9879447579478438         5388.4272432078978454         2575.2825970569720084          989.2748030336522334          403.9370404886519736          127.7669910106983764           43.2115396515968939            9.2981570444630677            2.0518707118908424
          2.0760000000000001       132682.3103872541105375      -186461.0903943935991265       126173.3674483844952192      -129930.3549461873190012       139772.4068439615075476        40903.2574663464329205       145126.0580410542897880        90743.2341660529491492        91922.6595582754816860        53755.6140244627531501        37947.8902176163828699        19453.4351498362302664        11006.2124087189204147         4928.7783140417677714         2353.8597925257508905          907.3918672120097426          370.9431658263906684          118.4165802616892904           40.2839049529218016            8.9767216619780186            2.0695956759104206
          2.1139999999999999       129319.2446819457545644      -160923.7251738239719998       134437.5610607187845744      -106134.9345839513553074       140149.0360500194947235        44622.1089898419304518       137263.6055262077134103        85273.9338997854210902        85073.2671391492622206        49573.2186747248924803        34805.5569252678542398        17824.8970985996456875        10059.4409018924307020         4509.0034227314790769         2151.7410870363742106          832.3482957457399607          340.6573281875267867          109.7252476417359901           37.5376518796474841            8.6386814173021094            2.0683622545996911
          2.1520000000000001       125695.5367108493082924      -138231.9772442937246524       140677.1048427088535391       -85257.9989665671891998       139622.9127699019445572        47523.1921129377878970       129754.2463716281781672        80119.1725926502549555        78745.2318403998942813        45725.5946291553482297        31929.3471574413561029        16335.8246830592797778         9195.5883258365556685         4125.5985669147303270         1967.2280733521286038          763.5700165782586737          312.8575441416286367          101.6497636476549360           34.9637354632308188            8.2896402401973432            2.0513959629409158
          2.1899999999999999       121869.6561217360867886      -118099.1467761988460552       145152.8043337894196156       -66991.2364514856599271       138330.6180409473890904        49709.5228521019525942       122589.3827903159253765        75261.6942795158538502        72897.7377729117724812        42185.0886423947013100        29296.2671664735753438        14974.0354445089324145         8407.2938830644743575         3775.3703710481477174         1798.7724493971877564          700.5311767379382673          287.3398807659800127           94.1493340583261329           32.5532619662203047            7.9343231799329885            2.0214976221454322
          2.2280000000000002       117892.7875385432271287      -100265.7028976079600397       148097.6001745239191223       -51056.3770257526703062       136393.1680683890590444        51273.2405143024516292       115759.7559380248130765        70685.1624888762598857        67493.2678024750639452        38926.4023902626067866        26885.3417378997874039        13728.4275981506398239         7687.8559241343791655         3455.4084125253452839         1644.9627435100260300          642.7501045993085427          263.9170102108960805           87.1855140453418187           30.2975364872404214            7.5766896278941260            1.9810935035252157
          2.2660000000000000       113809.5898698726232396       -84496.8148590163618792       149719.2815280517097563       -37202.4129949227863108       133917.5855543334037066        52296.6563794539324590       109255.5872914017381845        66374.1090609639213653        62497.3283847213970148        35926.3866643417932210        24677.4350001419952605        12588.8831479325526743         7031.1726599194798837         3163.0600179076300265         1504.5122109711967369          589.7856081519923919          242.4168773111821338           80.7221177953226743           28.1881006086245520            7.2200332640140914            1.9322799065497804
          2.3039999999999998       109658.8832242964999750       -70580.1006905364774866       150202.9498020705941599       -25203.0675190467263747       130998.3230217580858152        52853.2068919905505027       103066.7032631918409606        62313.8864528566264198        57878.1979982376869884        33163.8539038901290041        22655.0872486323423800        11546.1797408765651198         6431.6882119372648958         2895.9073088887998892         1376.2477989077042366          541.2335815582929399          222.6814717010609854           74.7251251565045038           26.2167615056878276            6.8670701984339075            1.8768627641966020
          2.3420000000000001       105474.2699700134980958       -58323.5746486378193367       149713.2547774581180420       -14854.4895012225424580       127718.5514472272625426        53008.3197114573267754        97182.6446992431156104        58490.6232064136711415        53606.6971079178620130        30619.4074107632404775        20802.3663488636520924        10591.9104706311245536         5884.3435208336486539         2651.7462972381190411         1259.1000856595951518          496.7238945495701614          204.5656964980593955           69.1625865950449281           24.3756137602510989            6.5200166221407585            1.8163928048360276
          2.3799999999999999       101284.6959074203623459       -47553.7763267283735331       148396.4233476527151652        -5973.1551574189679741       124151.3263579000195023        52820.2002643181403982        91592.7627567288291175        54891.1822917027311632        49655.9777745332612540        28275.2857432302407688        19104.7324115500487096         9718.4109114160000900         5384.5316761312733433         2428.5678458423594748         1152.0941089141174416          455.9175412853151101          187.9363262057972861           64.0045275308347072           22.6570549698697903            6.1806571389640510            1.7521967509867409
          2.4180000000000001        97114.9570023769338150       -38114.0657502011890756       146382.0993309509067331         1606.0417323264289280       120360.6424884119041963        52340.5457899223038112        86286.3025295744155301        51503.1220710218767636        46001.3311939134800923        26115.2209211029512517        17548.9145502536230197         8918.6927285126475908         4928.0572695097280302         2224.5403292612845689         1054.3410043982403295          418.5040272106828070          172.6710470104395370           59.2228529481224086           21.0537961025367792            5.8504048277202401            1.6854049798741357
          2.4560000000000000        92986.1566513650614070       -29863.0701027678733226       143785.0112227685458492         8031.5273592467665367       116402.3871232511301059        51615.1932780876959441        81252.4756646636815276        48314.6596572189882863        42620.0116015483072260        24124.3091987239531591        16122.7986385297790548         8186.3832705844115480         4511.0994095698024466         2037.9938420546882298          965.0303837710519019          384.1989742069856675          158.6575731485381198           54.7912530201276127           19.5588674261252322            5.5303539694822916            1.6169760296160121
          2.4939999999999998        88916.1180136882903753       -22673.2689467788441107       140706.4832944534136914        13436.6282715936577006       112325.2013627876876853        50684.7071496415301226        76480.5231000947096618        45314.6364651730837068        39491.0751171554438770        22288.8932751844768063        14815.3250807723816251         7515.6706029002143623         4130.1780685100166011         1867.4058166647018879          883.4233866053740485          352.7419259407129175          145.7928334891116435           50.6851103466870256           18.1656207345180576            5.2213262722753484            1.5477182925215232
